URL,Redirect,Response Code,News Error,Detected,Category,Platform,Last crawled
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/dempsey.htm,,404,,12/1/17,Not found,Desktop,12/2/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/goodyear.htm,,404,,12/2/17,Not found,Desktop,12/11/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/greenbaum.htm,,404,,12/1/17,Not found,Desktop,12/2/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/okerson.htm,,404,,12/2/17,Not found,Desktop,12/11/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/seaman_files/outline_expand.gif/view,,404,,12/3/17,Not found,Desktop,12/3/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/seaman.htm,,404,,12/1/17,Not found,Desktop,12/2/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/smith.htm,,404,,12/2/17,Not found,Desktop,12/13/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/waters.htm,,404,,12/1/17,Not found,Desktop,12/2/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/wolpert.htm,,404,,12/2/17,Not found,Desktop,12/2/17
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/woodten.htm,,404,,12/1/17,Not found,Desktop,12/2/17
/recordings-at-risk/for-applicants/allowable-costs,,404,,12/1/17,Not found,Desktop,12/2/17
/recordings-at-risk/for-applicants/applicant-documents/budget-template/view,,404,,12/5/17,Not found,Desktop,12/7/17
/recordings-at-risk/for-applicants/applicant-webinar-recording-june-7-2017,,404,,12/14/17,Not found,Desktop,12/14/17
/recordings-at-risk/for-applicants/frequently-asked-questions,,404,,12/1/17,Not found,Desktop,12/2/17
/recordings-at-risk/for-applicants/recordings-at-risk-review-panel,,404,,11/30/17,Not found,Desktop,12/2/17
/recordings-at-risk/for-applicants/Sample_HarryRansomCenterTheUniversityofTexasatAustin.pdf,,404,,12/3/17,Not found,Smartphone,12/3/17
/recordings-at-risk/for-applicants/Sample_WilliamWayLGBTCommunityCenter.pdf,,404,,11/30/17,Not found,Desktop,12/2/17
/recordings-at-risk/for-recipients-1,,404,,11/30/17,Not found,Desktop,12/2/17
/recordings-at-risk/for-recipients-1/copy_of_RaR2_recipient_webinar.pdf,,404,,12/1/17,Not found,Smartphone,12/1/17
/recordings-at-risk/for-recipients-1/recordings-at-risk-reports,,404,,11/29/17,Not found,Desktop,12/1/17
